t_ns,id,duration_ns
58560214000,step.unity.e2e,499600
58738522800,step.native.call,621900
58738550800,step.native.parse,27700
58738583100,step.unity.e2e,682900
58953495300,step.native.call,469700
58953512900,step.native.parse,17300
58953544700,step.unity.e2e,519600
59151443800,step.native.call,672000
59151466300,step.native.parse,22300
59151505500,step.unity.e2e,734200
59345350300,step.native.call,445900
59345370800,step.native.parse,20200
59345402000,step.unity.e2e,498100
59536314700,step.native.call,298500
59536327300,step.native.parse,12500
59536349200,step.unity.e2e,333500
59757906600,step.native.call,400900
59757944500,step.native.parse,37800
59757965300,step.unity.e2e,459900
59957283100,step.native.call,499800
59957301500,step.native.parse,18100
59957333800,step.unity.e2e,551000
60155314500,step.native.call,491000
60155335400,step.native.parse,20600
60155372300,step.unity.e2e,549400
60332613400,step.native.call,455100
60332629900,step.native.parse,16200
60332661300,step.unity.e2e,503400
60534572200,step.native.call,443700
60534590000,step.native.parse,17500
60534622100,step.unity.e2e,494200
60753528700,step.native.call,552500
60753552200,step.native.parse,23100
60753598700,step.unity.e2e,623000
60938875600,step.native.call,494700
60938906600,step.native.parse,30700
60938948500,step.unity.e2e,568100
61145763200,step.native.call,651600
61145781400,step.native.parse,17900
61145815000,step.unity.e2e,703900
61343877400,step.native.call,524300
61343895600,step.native.parse,17900
61343929200,step.unity.e2e,576600
